loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
8900,6.893,45500,0.3406593406593410,3,0,15500,0
9600,7.21,48400,0.3801652892561980,4,0,18400,0
8400,6.682,43500,0.3103448275862070,3,0,13500,0
9700,7.226,48600,0.382716049,4,0,18600,0
11700,8.079,56600,0.4699646643109540,5,1,26600,0
9400,7.133000000000000,47700,0.3710691823899370,3,0,17700,0
9600,7.206,48400,0.3801652892561980,4,0,18400,0
10200,7.4670000000000000,50900,0.4106090373280940,4,1,20900,0
8400,6.707000000000000,43700,0.3135011441647600,3,0,13700,0
9500,7.172000000000000,48100,0.3762993762993760,4,0,18100,0
9700,7.266,49000,0.3877551020408160,4,0,19000,0
10200,7.47,50900,0.4106090373280940,4,1,20900,0
9300,7.081,47200,0.3644067796610170,3,0,17200,0
10200,7.456,50800,0.4094488188976380,4,1,20800,0
9100,7.003000000000000,46500,0.3548387096774190,3,0,16500,0
7800,6.458000000000000,41400,0.2753623188405800,2,0,11400,0
8800,6.878000000000000,45300,0.3377483443708610,3,0,15300,0
9700,7.265,49000,0.3877551020408160,4,0,19000,0
11500,8.013,56000,0.4642857142857140,5,1,26000,0
8400,6.689,43500,0.3103448275862070,3,0,13500,0
9500,7.144,47800,0.3723849372384940,4,0,17800,0
9100,6.989,46400,0.3534482758620690,3,0,16400,0
12400,8.388,59500,0.4957983193277310,6,1,29500,0
9000,6.97,46200,0.35064935064935100,3,0,16200,0
10200,7.442,50600,0.4071146245059290,4,1,20600,0
10400,7.539,51500,0.4174757281553400,4,1,21500,0
10200,7.456,50800,0.4094488188976380,4,1,20800,0
8800,6.882000000000000,45400,0.3392070484581500,3,0,15400,0
10000,7.358,49800,0.3975903614457830,4,0,19800,0
9500,7.142,47800,0.3723849372384940,4,0,17800,0
10200,7.46,50800,0.4094488188976380,4,1,20800,0
9000,6.95,46000,0.3478260869565220,3,0,16000,0
9600,7.213000000000000,48500,0.38144329896907200,4,0,18500,0
8500,6.724,43900,0.31662870159453300,3,0,13900,0
8000,6.543000000000000,42200,0.2890995260663510,2,0,12200,0
9700,7.254,48900,0.38650306748466300,4,0,18900,0
10500,7.582000000000000,51900,0.4219653179190750,4,1,21900,0
12600,8.464,60300,0.5024875621890550,6,1,30300,0
9800,7.288000000000000,49200,0.3902439024390240,4,0,19200,0
11000,7.787000000000000,53900,0.4434137291280150,5,1,23900,0
10200,7.4510000000000000,50700,0.40828402366863900,4,1,20700,0
8300,6.668000000000000,43300,0.3071593533487300,3,0,13300,0
7800,6.43,41100,0.27007299270073000,2,0,11100,0
9300,7.093,47300,0.3657505285412260,3,0,17300,0
7400,6.26,39500,0.2405063291139240,2,0,9500,0
11300,7.929000000000000,55200,0.4565217391304350,5,1,25200,0
10700,7.668000000000000,52800,0.4318181818181820,5,1,22800,0
9100,6.983,46300,0.35205183585313200,3,0,16300,0
9800,7.287000000000000,49200,0.3902439024390240,4,0,19200,0
8500,6.7380000000000000,44000,0.3181818181818180,3,0,14000,0
8800,6.855,45100,0.3348115299334810,3,0,15100,0
8300,6.638,43100,0.3039443155452440,2,0,13100,0
8100,6.551,42200,0.2890995260663510,2,0,12200,0
10700,7.688,52900,0.43289224952741000,5,1,22900,0
7400,6.289,39800,0.2462311557788950,2,0,9800,0
9300,7.094000000000000,47400,0.3670886075949370,3,0,17400,0
8300,6.642,43100,0.3039443155452440,2,0,13100,0
10400,7.5490000000000000,51600,0.4186046511627910,4,1,21600,0
9700,7.263,48900,0.38650306748466300,4,0,18900,0
7600,6.344000000000000,40300,0.2555831265508690,2,0,10300,0
9300,7.08,47200,0.3644067796610170,3,0,17200,0
7400,6.253000000000000,39400,0.2385786802030460,2,0,9400,0
7400,6.279,39700,0.2443324937027710,2,0,9700,0
10100,7.4270000000000000,50500,0.405940594,4,1,20500,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
11800,8.125,57100,0.4746059544658490,6,1,27100,0
10700,7.669,52800,0.4318181818181820,5,1,22800,0
9500,7.159,48000,0.375,4,0,18000,0
9100,7.006,46500,0.3548387096774190,3,0,16500,0
8200,6.609,42800,0.29906542056074800,2,0,12800,0
9700,7.226,48600,0.382716049,4,0,18600,0
7400,6.261,39500,0.2405063291139240,2,0,9500,0
7900,6.501,41800,0.2822966507177030,2,0,11800,0
10600,7.62,52300,0.4263862332695990,5,1,22300,0
10400,7.561,51800,0.4208494208494210,4,1,21800,0
8200,6.6130000000000000,42800,0.29906542056074800,2,0,12800,0
11900,8.163,57400,0.4773519163763070,6,1,27400,0
11000,7.797000000000000,54000,0.4444444444444440,5,1,24000,0
9500,7.169,48100,0.3762993762993760,4,0,18100,0
10200,7.443,50600,0.4071146245059290,4,1,20600,0
8800,6.86,45200,0.33628318584070800,3,0,15200,0
10300,7.481,51000,0.4117647058823530,4,1,21000,0
8300,6.669,43400,0.3087557603686640,3,0,13400,0
8100,6.569,42400,0.29245283018867900,2,0,12400,0
7900,6.489,41700,0.2805755395683450,2,0,11700,0
9500,7.181,48200,0.3775933609958510,4,0,18200,0
9600,7.202000000000000,48400,0.3801652892561980,4,0,18400,0
9800,7.305,49300,0.3914807302231240,4,0,19300,0
9200,7.053,47000,0.3617021276595750,3,0,17000,0
10200,7.455,50800,0.4094488188976380,4,1,20800,0
9000,6.949,46000,0.3478260869565220,3,0,16000,0
10000,7.386,50100,0.4011976047904190,4,1,20100,0
8300,6.643,43100,0.3039443155452440,2,0,13100,0
10300,7.482,51000,0.4117647058823530,4,1,21000,0
11300,7.923000000000000,55200,0.4565217391304350,5,1,25200,0
9500,7.157,48000,0.375,4,0,18000,0
10300,7.495,51100,0.4129158512720160,4,1,21100,0
7400,6.257000000000000,39500,0.2405063291139240,2,0,9500,0
10400,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
10700,7.675,52800,0.4318181818181820,5,1,22800,0
9500,7.144,47800,0.3723849372384940,4,0,17800,0
8900,6.9240000000000000,45800,0.34497816593886500,3,0,15800,0
9200,7.042000000000000,46900,0.3603411513859280,3,0,16900,0
8500,6.74,44000,0.3181818181818180,3,0,14000,0
10000,7.394,50200,0.4023904382470120,4,1,20200,0
8400,6.712000000000000,43800,0.3150684931506850,3,0,13800,0
8500,6.728,43900,0.31662870159453300,3,0,13900,0
9300,7.08,47200,0.3644067796610170,3,0,17200,0
8200,6.594000000000000,42700,0.297423888,2,0,12700,0
8200,6.6160000000000000,42900,0.3006993006993010,2,0,12900,0
8600,6.795,44500,0.3258426966292140,3,0,14500,0
8100,6.557,42300,0.2907801418439720,2,0,12300,0
10300,7.524,51400,0.4163424124513620,4,1,21400,0
11400,7.949,55400,0.4584837545126350,5,1,25400,0
11000,7.818,54200,0.4464944649446500,5,1,24200,0
9600,7.189,48200,0.3775933609958510,4,0,18200,0
8000,6.518,41900,0.2840095465393800,2,0,11900,0
9900,7.318,49500,0.3939393939393940,4,0,19500,0
8900,6.9240000000000000,45800,0.34497816593886500,3,0,15800,0
7900,6.472,41500,0.27710843373494000,2,0,11500,0
8200,6.599,42700,0.297423888,2,0,12700,0
8400,6.71,43700,0.3135011441647600,3,0,13700,0
8400,6.675,43400,0.3087557603686640,3,0,13400,0
7200,6.166,38600,0.22279792746114000,1,0,8600,0
9300,7.075,47200,0.3644067796610170,3,0,17200,0
11200,7.865,54600,0.4505494505494510,5,1,24600,0
10700,7.678,52900,0.43289224952741000,5,1,22900,0
10600,7.628000000000000,52400,0.4274809160305340,5,1,22400,0
8600,6.777,44400,0.32432432432432400,3,0,14400,0
10100,7.404,50300,0.40357852882703800,4,1,20300,0
9400,7.125,47600,0.3697478991596640,3,0,17600,0
8500,6.7380000000000000,44000,0.3181818181818180,3,0,14000,0
9000,6.971,46200,0.35064935064935100,3,0,16200,0
9100,6.976,46200,0.35064935064935100,3,0,16200,0
10000,7.385,50100,0.4011976047904190,4,1,20100,0
10400,7.535,51500,0.4174757281553400,4,1,21500,0
8800,6.852,45100,0.3348115299334810,3,0,15100,0
9400,7.126,47700,0.3710691823899370,3,0,17700,0
8200,6.629,43000,0.3023255813953490,2,0,13000,0
10600,7.627000000000000,52400,0.4274809160305340,5,1,22400,0
9900,7.349,49800,0.3975903614457830,4,0,19800,0
10600,7.623000000000000,52300,0.4263862332695990,5,1,22300,0
7500,6.297000000000000,39900,0.2481203007518800,2,0,9900,0
9700,7.237,48700,0.3839835728952770,4,0,18700,0
9600,7.224,48600,0.382716049,4,0,18600,0
9900,7.34,49700,0.3963782696177060,4,0,19700,0
9500,7.1610000000000000,48000,0.375,4,0,18000,0
9300,7.091,47300,0.3657505285412260,3,0,17300,0
9100,6.992000000000000,46400,0.3534482758620690,3,0,16400,0
9600,7.2170000000000000,48500,0.38144329896907200,4,0,18500,0
8700,6.805,44600,0.3273542600896860,3,0,14600,0
9200,7.032,46800,0.35897435897435900,3,0,16800,0
9700,7.23,48600,0.382716049,4,0,18600,0
9700,7.2410000000000000,48700,0.3839835728952770,4,0,18700,0
9500,7.143,47800,0.3723849372384940,4,0,17800,0
9200,7.038000000000000,46800,0.35897435897435900,3,0,16800,0
9400,7.138,47800,0.3723849372384940,3,0,17800,0
8000,6.506,41800,0.2822966507177030,2,0,11800,0
9000,6.9480000000000000,46000,0.3478260869565220,3,0,16000,0
10300,7.522,51400,0.4163424124513620,4,1,21400,0
9300,7.062,47100,0.3630573248407640,3,0,17100,0
8500,6.7380000000000000,44000,0.3181818181818180,3,0,14000,0
10500,7.583000000000000,52000,0.4230769230769230,4,1,22000,0
8300,6.667000000000000,43300,0.3071593533487300,3,0,13300,0
11800,8.119,57000,0.4736842105263160,6,1,27000,0
9100,7.011,46600,0.3562231759656650,3,0,16600,0
9600,7.199,48300,0.37888198757764000,4,0,18300,0
9300,7.098,47400,0.3670886075949370,3,0,17400,0
9400,7.115,47600,0.3697478991596640,3,0,17600,0
10300,7.501,51200,0.4140625,4,1,21200,0
7700,6.383000000000000,40700,0.2628992628992630,2,0,10700,0
8600,6.778,44400,0.32432432432432400,3,0,14400,0
9200,7.056,47000,0.3617021276595750,3,0,17000,0
10100,7.429000000000000,50500,0.405940594,4,1,20500,0
10300,7.492000000000000,51100,0.4129158512720160,4,1,21100,0
9200,7.051,47000,0.3617021276595750,3,0,17000,0
9200,7.054000000000000,47000,0.3617021276595750,3,0,17000,0
7300,6.234,39300,0.2366412213740460,2,0,9300,0
9600,7.194,48300,0.37888198757764000,4,0,18300,0
11700,8.08,56600,0.4699646643109540,5,1,26600,0
9400,7.11,47500,0.3684210526315790,3,0,17500,0
8900,6.918000000000000,45700,0.3435448577680530,3,0,15700,0
8100,6.583000000000000,42500,0.29411764705882400,2,0,12500,0
8800,6.883000000000000,45400,0.3392070484581500,3,0,15400,0
9300,7.06,47000,0.3617021276595750,3,0,17000,0
8900,6.905,45600,0.34210526315789500,3,0,15600,0
8700,6.837000000000000,44900,0.3318485523385300,3,0,14900,0
9600,7.199,48300,0.37888198757764000,4,0,18300,0
8300,6.673000000000000,43400,0.3087557603686640,3,0,13400,0
9000,6.933,45800,0.34497816593886500,3,0,15800,0
9000,6.947,46000,0.3478260869565220,3,0,16000,0
10400,7.531000000000000,51500,0.4174757281553400,4,1,21500,0
11400,7.9640000000000000,55500,0.4594594594594600,5,1,25500,0
9700,7.252000000000000,48800,0.38524590163934400,4,0,18800,0
8100,6.569,42400,0.29245283018867900,2,0,12400,0
8800,6.869,45200,0.33628318584070800,3,0,15200,0
8700,6.84,45000,0.3333333333333330,3,0,15000,0
8700,6.818,44800,0.33035714285714300,3,0,14800,0
11700,8.083,56700,0.4708994708994710,6,1,26700,0
10000,7.371,50000,0.4,4,0,20000,0
9600,7.215,48500,0.38144329896907200,4,0,18500,0
9000,6.932,45800,0.34497816593886500,3,0,15800,0
9900,7.318,49500,0.3939393939393940,4,0,19500,0
9800,7.281000000000000,49100,0.3890020366598780,4,0,19100,0
8800,6.861000000000000,45200,0.33628318584070800,3,0,15200,0
10800,7.73,53300,0.4371482176360230,5,1,23300,0
10500,7.601,52100,0.4241842610364680,4,1,22100,0
10700,7.67,52800,0.4318181818181820,5,1,22800,0
8400,6.7140000000000000,43800,0.3150684931506850,3,0,13800,0
9400,7.123000000000000,47600,0.3697478991596640,3,0,17600,0
9200,7.0490000000000000,46900,0.3603411513859280,3,0,16900,0
8300,6.662000000000000,43300,0.3071593533487300,2,0,13300,0
10800,7.694,53000,0.4339622641509430,5,1,23000,0
7600,6.352,40400,0.25742574257425700,2,0,10400,0
9100,6.976,46200,0.35064935064935100,3,0,16200,0
11000,7.8020000000000000,54000,0.4444444444444440,5,1,24000,0
9900,7.334,49600,0.3951612903225810,4,0,19600,0
8100,6.567,42400,0.29245283018867900,2,0,12400,0
8100,6.572,42400,0.29245283018867900,2,0,12400,0
9100,6.979,46300,0.35205183585313200,3,0,16300,0
9600,7.186,48200,0.3775933609958510,4,0,18200,0
8800,6.848,45000,0.3333333333333330,3,0,15000,0
12100,8.267000000000000,58400,0.4863013698630140,6,1,28400,0
10300,7.487,51100,0.4129158512720160,4,1,21100,0
9300,7.066,47100,0.3630573248407640,3,0,17100,0
8200,6.609,42800,0.29906542056074800,2,0,12800,0
8400,6.713000000000000,43800,0.3150684931506850,3,0,13800,0
19300,11.346000000000000,87400,0.6567505720823800,12,2,57400,0
9500,7.142,47800,0.3723849372384940,4,0,17800,0
9000,6.93,45800,0.34497816593886500,3,0,15800,0
9300,7.061,47000,0.3617021276595750,3,0,17000,0
8200,6.626,43000,0.3023255813953490,2,0,13000,0
9300,7.081,47200,0.3644067796610170,3,0,17200,0
9300,7.087000000000000,47300,0.3657505285412260,3,0,17300,0
7300,6.24,39300,0.2366412213740460,2,0,9300,0
10500,7.605,52200,0.4252873563218390,4,1,22200,0
9200,7.051,47000,0.3617021276595750,3,0,17000,0
8900,6.915,45700,0.3435448577680530,3,0,15700,0
12400,8.377,59400,0.494949495,6,1,29400,0
8500,6.751,44100,0.3197278911564630,3,0,14100,0
9800,7.2990000000000000,49300,0.3914807302231240,4,0,19300,0
9500,7.148,47900,0.3736951983298540,4,0,17900,0
9100,6.972,46200,0.35064935064935100,3,0,16200,0
8100,6.562,42400,0.29245283018867900,2,0,12400,0
11800,8.148,57300,0.4764397905759160,6,1,27300,0
9600,7.186,48200,0.3775933609958510,4,0,18200,0
11100,7.849,54500,0.44954128440367000,5,1,24500,0
10000,7.393,50200,0.4023904382470120,4,1,20200,0
10100,7.437,50600,0.4071146245059290,4,1,20600,0
8000,6.531000000000000,42100,0.2874109263657960,2,0,12100,0
9900,7.327000000000000,49500,0.3939393939393940,4,0,19500,0
8300,6.635,43000,0.3023255813953490,2,0,13000,0
11000,7.805,54000,0.4444444444444440,5,1,24000,0
10400,7.566,51800,0.4208494208494210,4,1,21800,0
8700,6.805,44600,0.3273542600896860,3,0,14600,0
8600,6.7620000000000000,44200,0.3212669683257920,3,0,14200,0
9000,6.94,45900,0.3464052287581700,3,0,15900,0
10100,7.407,50300,0.40357852882703800,4,1,20300,0
9300,7.071000000000000,47100,0.3630573248407640,3,0,17100,0
10100,7.4110000000000000,50300,0.40357852882703800,4,1,20300,0
9500,7.151,47900,0.3736951983298540,4,0,17900,0
11200,7.865,54600,0.4505494505494510,5,1,24600,0
10000,7.36,49900,0.3987975951903810,4,0,19900,0
9600,7.2010000000000000,48400,0.3801652892561980,4,0,18400,0
8700,6.822,44800,0.33035714285714300,3,0,14800,0
8300,6.636,43000,0.3023255813953490,2,0,13000,0
11000,7.782,53800,0.4423791821561340,5,1,23800,0
8800,6.845,45000,0.3333333333333330,3,0,15000,0
10900,7.747000000000000,53500,0.4392523364485980,5,1,23500,0
7600,6.362,40500,0.25925925925925900,2,0,10500,0
10900,7.737,53400,0.4382022471910110,5,1,23400,0
7800,6.436,41200,0.27184466019417500,2,0,11200,0
9700,7.231,48600,0.382716049,4,0,18600,0
11600,8.045,56300,0.4671403197158080,5,1,26300,0
8500,6.731,43900,0.31662870159453300,3,0,13900,0
8900,6.928,45800,0.34497816593886500,3,0,15800,0
9800,7.297000000000000,49300,0.3914807302231240,4,0,19300,0
10000,7.38,50100,0.4011976047904190,4,1,20100,0
9100,6.98,46300,0.35205183585313200,3,0,16300,0
10000,7.388,50100,0.4011976047904190,4,1,20100,0
8300,6.6580000000000000,43300,0.3071593533487300,2,0,13300,0
9000,6.955,46000,0.3478260869565220,3,0,16000,0
11400,7.956,55500,0.4594594594594600,5,1,25500,0
10100,7.399,50200,0.4023904382470120,4,1,20200,0
11700,8.092,56800,0.471830986,6,1,26800,0
9400,7.135,47700,0.3710691823899370,3,0,17700,0
9900,7.319,49500,0.3939393939393940,4,0,19500,0
10400,7.556,51700,0.4197292069632500,4,1,21700,0
9700,7.237,48700,0.3839835728952770,4,0,18700,0
8300,6.642,43100,0.3039443155452440,2,0,13100,0
8300,6.668000000000000,43300,0.3071593533487300,3,0,13300,0
7100,6.154,38500,0.2207792207792210,1,0,8500,0
9400,7.129,47700,0.3710691823899370,3,0,17700,0
8800,6.861000000000000,45200,0.33628318584070800,3,0,15200,0
8400,6.694,43600,0.3119266055045870,3,0,13600,0
9800,7.292000000000000,49200,0.3902439024390240,4,0,19200,0
8900,6.888,45400,0.3392070484581500,3,0,15400,0
10600,7.641,52500,0.42857142857142900,5,1,22500,0
8800,6.851,45100,0.3348115299334810,3,0,15100,0
11300,7.944,55400,0.4584837545126350,5,1,25400,0
9000,6.935,45900,0.3464052287581700,3,0,15900,0
9500,7.173000000000000,48100,0.3762993762993760,4,0,18100,0
11900,8.168,57500,0.4782608695652170,6,1,27500,0
9500,7.15,47900,0.3736951983298540,4,0,17900,0
8900,6.899,45500,0.3406593406593410,3,0,15500,0
7900,6.465,41400,0.2753623188405800,2,0,11400,0
10500,7.575,51900,0.4219653179190750,4,1,21900,0
8300,6.64,43100,0.3039443155452440,2,0,13100,0
9400,7.108,47500,0.3684210526315790,3,0,17500,0
7800,6.456,41300,0.2736077481840190,2,0,11300,0
8800,6.864,45200,0.33628318584070800,3,0,15200,0
9500,7.182,48200,0.3775933609958510,4,0,18200,0
8700,6.8260000000000000,44800,0.33035714285714300,3,0,14800,0
10000,7.358,49800,0.3975903614457830,4,0,19800,0
10900,7.761,53600,0.44029850746268700,5,1,23600,0
10400,7.546,51600,0.4186046511627910,4,1,21600,0
9900,7.334,49600,0.3951612903225810,4,0,19600,0
7500,6.314,40000,0.25,2,0,10000,0
8700,6.836,44900,0.3318485523385300,3,0,14900,0
8800,6.856,45100,0.3348115299334810,3,0,15100,0
9600,7.19,48300,0.37888198757764000,4,0,18300,0
10900,7.764000000000000,53700,0.441340782,5,1,23700,0
9200,7.045,46900,0.3603411513859280,3,0,16900,0
10800,7.711,53200,0.43609022556391000,5,1,23200,0
9500,7.166,48000,0.375,4,0,18000,0
8800,6.855,45100,0.3348115299334810,3,0,15100,0
9600,7.223,48600,0.382716049,4,0,18600,0
11200,7.894,54900,0.453551913,5,1,24900,0
7500,6.2990000000000000,39900,0.2481203007518800,2,0,9900,0
10300,7.485,51000,0.4117647058823530,4,1,21000,0
11400,7.95,55400,0.4584837545126350,5,1,25400,0
11300,7.929000000000000,55200,0.4565217391304350,5,1,25200,0
8600,6.8,44600,0.3273542600896860,3,0,14600,0
9400,7.106,47500,0.3684210526315790,3,0,17500,0
8700,6.83,44900,0.3318485523385300,3,0,14900,0
8600,6.771,44300,0.3227990970654630,3,0,14300,0
9200,7.018,46600,0.3562231759656650,3,0,16600,0
11000,7.814,54100,0.4454713493530500,5,1,24100,0
10200,7.457000000000000,50800,0.4094488188976380,4,1,20800,0
8200,6.603,42700,0.297423888,2,0,12700,0
9500,7.154,47900,0.3736951983298540,4,0,17900,0
9100,6.985,46300,0.35205183585313200,3,0,16300,0
8100,6.587000000000000,42600,0.29577464788732400,2,0,12600,0
9800,7.282,49100,0.3890020366598780,4,0,19100,0
8400,6.702000000000000,43700,0.3135011441647600,3,0,13700,0
8500,6.724,43900,0.31662870159453300,3,0,13900,0
9200,7.024,46700,0.3576017130620990,3,0,16700,0
9400,7.105,47500,0.3684210526315790,3,0,17500,0
11000,7.791,53900,0.4434137291280150,5,1,23900,0
9500,7.1610000000000000,48000,0.375,4,0,18000,0
9700,7.239,48700,0.3839835728952770,4,0,18700,0
9700,7.231,48600,0.382716049,4,0,18600,0
9000,6.96,46100,0.3492407809110630,3,0,16100,0
8300,6.64,43100,0.3039443155452440,2,0,13100,0
10300,7.506,51200,0.4140625,4,1,21200,0
8700,6.834,44900,0.3318485523385300,3,0,14900,0
7200,6.206,39000,0.2307692307692310,2,0,9000,0
8300,6.638,43100,0.3039443155452440,2,0,13100,0
10300,7.513,51300,0.4152046783625730,4,1,21300,0
9700,7.229,48600,0.382716049,4,0,18600,0
9300,7.085,47300,0.3657505285412260,3,0,17300,0
9300,7.084,47300,0.3657505285412260,3,0,17300,0
10300,7.514000000000000,51300,0.4152046783625730,4,1,21300,0
8400,6.713000000000000,43800,0.3150684931506850,3,0,13800,0
8600,6.7830000000000000,44400,0.32432432432432400,3,0,14400,0
8000,6.508000000000000,41800,0.2822966507177030,2,0,11800,0
8200,6.604,42700,0.297423888,2,0,12700,0
9200,7.022,46700,0.3576017130620990,3,0,16700,0
9600,7.191,48300,0.37888198757764000,4,0,18300,0
10500,7.581,51900,0.4219653179190750,4,1,21900,0
9300,7.061,47000,0.3617021276595750,3,0,17000,0
8900,6.923000000000000,45700,0.3435448577680530,3,0,15700,0
9600,7.212000000000000,48500,0.38144329896907200,4,0,18500,0
9400,7.14,47800,0.3723849372384940,4,0,17800,0
9500,7.166,48000,0.375,4,0,18000,0
7800,6.457000000000000,41400,0.2753623188405800,2,0,11400,0
11700,8.083,56700,0.4708994708994710,5,1,26700,0
8100,6.581,42500,0.29411764705882400,2,0,12500,0
7800,6.429000000000000,41100,0.27007299270073000,2,0,11100,0
11200,7.879,54700,0.4515539305301650,5,1,24700,0
10300,7.486000000000000,51000,0.4117647058823530,4,1,21000,0
8200,6.596,42700,0.297423888,2,0,12700,0
9700,7.244,48800,0.38524590163934400,4,0,18800,0
9900,7.332000000000000,49600,0.3951612903225810,4,0,19600,0
6100,5.723,34400,0.12790697674418600,1,0,4400,0
10700,7.68,52900,0.43289224952741000,5,1,22900,0
9500,7.172000000000000,48100,0.3762993762993760,4,0,18100,0
10100,7.401,50200,0.4023904382470120,4,1,20200,0
9500,7.18,48200,0.3775933609958510,4,0,18200,0
9400,7.138,47800,0.3723849372384940,3,0,17800,0
8900,6.888,45400,0.3392070484581500,3,0,15400,0
8000,6.517,41900,0.2840095465393800,2,0,11900,0
8000,6.506,41800,0.2822966507177030,2,0,11800,0
10400,7.526,51400,0.4163424124513620,4,1,21400,0
7700,6.409,40900,0.2665036674816630,2,0,10900,0
11000,7.816,54200,0.4464944649446500,5,1,24200,0
10300,7.511,51300,0.4152046783625730,4,1,21300,0
7300,6.215,39100,0.2327365728900260,2,0,9100,0
7000,6.111000000000000,38100,0.2125984251968500,1,0,8100,0
9100,6.978,46300,0.35205183585313200,3,0,16300,0
8800,6.864,45200,0.33628318584070800,3,0,15200,0
9500,7.179000000000000,48200,0.3775933609958510,4,0,18200,0
